timestamp,latitude,longitude,speed_knots,course_deg,vessel_status,port_call_flag,wind_speed_knots,wind_direction_deg,sea_state,course_adjusted
2021-01-01 00:00:00,33.7405,-118.2775,0.0,0.0,At Port,True,,,,False
2021-01-01 01:00:00,33.7405,-118.2775,0.0,0.0,At Port,True,,,,False
2021-01-01 02:00:00,33.7405,-118.2775,0.0,0.0,At Port,True,,,,False
2021-01-01 03:00:00,51.9244,4.4777,23.58,56.86,Underway,False,19.2,156.0,5.0,True
2021-01-01 04:00:00,51.808791,5.131309,24.91,44.09,Underway,False,16.1,315.2,2.0,True
2021-01-01 05:00:00,51.693182,5.784918,23.14,51.49,Underway,False,16.2,209.1,3.0,True
2021-01-01 06:00:00,51.577573,6.438527,24.4,50.62,Underway,False,10.8,75.9,2.0,False
2021-01-01 07:00:00,51.461964,7.092136,22.79,50.62,Underway,False,14.8,87.1,4.0,False
2021-01-01 08:00:00,51.346355,7.745745,23.22,50.62,Underway,False,14.6,182.9,3.0,False
2021-01-01 09:00:00,51.230746,8.399354,23.32,56.51,Underway,False,15.3,184.9,3.0,True
2021-01-01 10:00:00,51.115137,9.052963,23.79,51.78,Underway,False,16.2,240.2,3.0,True
2021-01-01 11:00:00,50.999528,9.706572,24.24,56.4,Underway,False,15.7,28.1,3.0,True
2021-01-01 12:00:00,50.88392,10.36018,23.67,41.44,Underway,False,16.3,336.2,3.0,True
2021-01-01 13:00:00,50.768311,11.013789,23.43,50.62,Underway,False,14.3,110.7,3.0,False
2021-01-01 14:00:00,50.652702,11.667398,23.89,41.03,Underway,False,15.5,357.1,3.0,True
2021-01-01 15:00:00,50.537093,12.321007,23.25,55.3,Underway,False,15.1,201.3,3.0,True
2021-01-01 16:00:00,50.421484,12.974616,23.76,40.66,Underway,False,16.8,169.9,3.0,True
2021-01-01 17:00:00,50.305875,13.628225,23.93,50.21,Underway,False,15.3,253.3,2.0,True
2021-01-01 18:00:00,50.190266,14.281834,24.03,60.17,Underway,False,15.6,213.5,4.0,True
2021-01-01 19:00:00,50.074657,14.935443,24.75,50.62,Underway,False,12.3,273.2,2.0,False
2021-01-01 20:00:00,49.959048,15.589052,23.71,46.18,Underway,False,16.0,79.3,4.0,True
2021-01-01 21:00:00,49.843439,16.242661,23.85,55.85,Underway,False,18.8,93.9,4.0,True
2021-01-01 22:00:00,49.72783,16.89627,23.98,50.62,Underway,False,12.5,204.2,1.0,False
2021-01-01 23:00:00,49.612221,17.549879,23.96,50.62,Underway,False,12.1,319.3,2.0,False
2021-01-02 00:00:00,49.496612,18.203488,24.24,47.09,Underway,False,15.4,194.6,3.0,True
2021-01-02 01:00:00,49.381003,18.857097,23.31,50.62,Underway,False,14.9,298.9,2.0,False
2021-01-02 02:00:00,49.265394,19.510706,23.01,56.95,Underway,False,15.1,254.8,2.0,True
2021-01-02 03:00:00,49.149785,20.164315,23.42,51.4,Underway,False,15.4,315.1,3.0,True
2021-01-02 04:00:00,49.034177,20.817923,22.76,50.62,Underway,False,14.5,294.1,3.0,False
2021-01-02 05:00:00,48.918568,21.471532,23.1,50.62,Underway,False,13.7,210.2,2.0,False
2021-01-02 06:00:00,48.802959,22.125141,23.52,53.13,Underway,False,16.2,253.5,3.0,True
2021-01-02 07:00:00,48.68735,22.77875,23.38,50.62,Underway,False,12.9,153.0,3.0,False
2021-01-02 08:00:00,48.571741,23.432359,22.69,50.62,Underway,False,13.4,215.7,2.0,False
2021-01-02 09:00:00,48.456132,24.085968,23.96,50.62,Underway,False,14.9,334.7,4.0,False
2021-01-02 10:00:00,48.340523,24.739577,24.64,50.62,Underway,False,14.3,4.3,3.0,False
2021-01-02 11:00:00,48.224914,25.393186,23.9,50.62,Underway,False,12.2,259.0,2.0,False
2021-01-02 12:00:00,48.109305,26.046795,24.1,49.05,Underway,False,15.5,181.3,2.0,True
2021-01-02 13:00:00,47.993696,26.700404,24.16,50.62,Underway,False,13.4,134.2,3.0,False
