timestamp,latitude,longitude,speed_knots,course_deg,vessel_status,port_call_flag,wind_speed_knots,wind_direction_deg,sea_state,course_adjusted
2024-01-01 00:00:00,-22.165248,12.961401,23.69,286.5,Underway,False,14.5,68.0,3.0,False
2024-01-01 01:00:00,-21.994283,12.560059,22.39,290.14,Underway,False,16.0,94.1,3.0,True
2024-01-01 02:00:00,-21.823317,12.158716,22.65,286.5,Underway,False,14.3,61.2,2.0,False
2024-01-01 03:00:00,-21.652352,11.757374,23.17,286.35,Underway,False,15.3,106.2,2.0,True
2024-01-01 04:00:00,-21.481386,11.356032,22.91,286.5,Underway,False,13.2,130.8,2.0,False
2024-01-01 05:00:00,-21.31042,10.95469,22.93,286.5,Underway,False,14.7,44.0,3.0,False
2024-01-01 06:00:00,-21.139455,10.553348,21.89,286.5,Underway,False,14.3,168.0,2.0,False
2024-01-01 07:00:00,-20.968489,10.152005,22.99,284.86,Underway,False,15.8,299.5,3.0,True
2024-01-01 08:00:00,-20.797524,9.750663,23.33,286.5,Underway,False,13.4,234.3,2.0,False
2024-01-01 09:00:00,-20.626558,9.349321,23.18,294.53,Underway,False,16.8,253.6,4.0,True
2024-01-01 10:00:00,-20.455592,8.947979,22.25,286.5,Underway,False,13.9,141.5,3.0,False
2024-01-01 11:00:00,-20.284627,8.546637,23.94,281.79,Underway,False,16.7,350.3,2.0,True
2024-01-01 12:00:00,-20.113661,8.145294,21.89,278.1,Underway,False,17.5,153.3,3.0,True
2024-01-01 13:00:00,-19.942696,7.743952,23.59,293.22,Underway,False,18.7,318.2,4.0,True
2024-01-01 14:00:00,-19.77173,7.34261,22.4,291.37,Underway,False,18.0,297.6,3.0,True
2024-01-01 15:00:00,-19.600765,6.941268,22.88,289.82,Underway,False,18.0,191.1,2.0,True
2024-01-01 16:00:00,-19.429799,6.539926,22.41,286.5,Underway,False,14.2,55.9,3.0,False
2024-01-01 17:00:00,-19.258833,6.138583,22.44,290.77,Underway,False,15.4,245.3,2.0,True
2024-01-01 18:00:00,-19.087868,5.737241,22.99,286.5,Underway,False,14.1,194.3,3.0,False
2024-01-01 19:00:00,-18.916902,5.335899,22.89,286.5,Underway,False,14.5,174.5,3.0,False
2024-01-01 20:00:00,-18.745937,4.934557,22.87,286.5,Underway,False,12.6,356.1,2.0,False
2024-01-01 21:00:00,-18.574971,4.533215,22.12,286.3,Underway,False,17.6,218.6,2.0,True
2024-01-01 22:00:00,-18.404005,4.131872,22.99,285.58,Underway,False,16.6,306.4,3.0,True
2024-01-01 23:00:00,-18.23304,3.73053,23.17,286.5,Underway,False,14.1,163.3,2.0,False
2024-01-02 00:00:00,-18.062074,3.329188,23.51,286.5,Underway,False,14.4,41.3,3.0,False
2024-01-02 01:00:00,-17.891109,2.927846,23.09,296.23,Underway,False,17.4,11.8,4.0,True
