timestamp,latitude,longitude,speed_knots,course_deg,vessel_status,port_call_flag,wind_speed_knots,wind_direction_deg,sea_state,course_adjusted
2017-01-01 00:00:00,40.356985,69.875464,22.71,326.12,Underway,False,13.7,35.7,2.0,False
2017-01-01 01:00:00,40.463108,69.275485,23.02,326.12,Underway,False,13.2,108.5,2.0,False
2017-01-01 02:00:00,40.569231,68.675505,22.65,321.11,Underway,False,18.2,289.9,3.0,True
2017-01-01 03:00:00,40.675354,68.075526,22.22,335.33,Underway,False,16.2,176.6,3.0,True
2017-01-01 04:00:00,40.781477,67.475546,21.61,324.68,Underway,False,17.2,176.9,3.0,True
2017-01-01 05:00:00,40.8876,66.875567,21.88,332.36,Underway,False,17.9,332.0,3.0,True
2017-01-01 06:00:00,40.993723,66.275587,23.14,325.74,Underway,False,16.6,53.3,3.0,True
2017-01-01 07:00:00,41.099846,65.675608,22.42,329.45,Underway,False,17.5,268.9,4.0,True
2017-01-01 08:00:00,41.205969,65.075628,22.06,326.12,Underway,False,12.9,1.8,2.0,False
2017-01-01 09:00:00,41.312092,64.475649,22.57,326.12,Underway,False,11.7,354.7,1.0,False
2017-01-01 10:00:00,41.418215,63.875669,22.91,326.12,Underway,False,13.2,202.1,2.0,False
2017-01-01 11:00:00,41.524338,63.27569,23.43,326.12,Underway,False,14.2,249.5,3.0,False
2017-01-01 12:00:00,41.630462,62.67571,21.77,332.59,Underway,False,17.7,95.8,2.0,True
2017-01-01 13:00:00,41.736585,62.075731,22.19,334.43,Underway,False,15.9,270.8,3.0,True
2017-01-01 14:00:00,41.842708,61.475751,22.55,326.12,Underway,False,14.7,200.1,3.0,False
2017-01-01 15:00:00,41.948831,60.875772,22.89,326.12,Underway,False,17.0,325.7,3.0,True
2017-01-01 16:00:00,42.054954,60.275792,21.56,326.12,Underway,False,14.7,228.0,2.0,False
2017-01-01 17:00:00,42.161077,59.675813,22.69,333.08,Underway,False,16.7,312.3,2.0,True
2017-01-01 18:00:00,42.2672,59.075833,22.66,326.12,Underway,False,17.8,288.7,3.0,True
2017-01-01 19:00:00,42.373323,58.475854,21.61,326.12,Underway,False,10.7,23.7,2.0,False
2017-01-01 20:00:00,42.479446,57.875874,22.21,326.12,Underway,False,13.4,98.7,2.0,False
2017-01-01 21:00:00,42.585569,57.275895,22.7,321.27,Underway,False,16.0,320.8,3.0,True
2017-01-01 22:00:00,42.691692,56.675915,23.2,326.12,Underway,False,12.3,186.7,2.0,False
2017-01-01 23:00:00,42.797815,56.075936,23.0,317.47,Underway,False,16.9,355.3,3.0,True
2017-01-02 00:00:00,42.903938,55.475956,22.68,317.69,Underway,False,17.2,76.7,4.0,True
2017-01-02 01:00:00,43.010062,54.875977,23.16,326.12,Underway,False,14.6,265.7,2.0,False
2017-01-02 02:00:00,43.116185,54.275997,22.75,326.12,Underway,False,11.4,303.9,2.0,False
2017-01-02 03:00:00,43.222308,53.676018,22.03,326.12,Underway,False,13.8,33.4,2.0,False
2017-01-02 04:00:00,43.328431,53.076038,22.13,326.12,Underway,False,13.8,56.8,1.0,False
2017-01-02 05:00:00,43.434554,52.476059,22.64,326.12,Underway,False,13.4,169.3,2.0,False
2017-01-02 06:00:00,43.540677,51.876079,22.21,322.43,Underway,False,17.5,274.7,3.0,True
2017-01-02 07:00:00,43.6468,51.2761,22.63,334.5,Underway,False,18.0,45.4,3.0,True
2017-01-02 08:00:00,43.752923,50.676121,22.61,326.12,Underway,False,13.5,80.8,2.0,False
2017-01-02 09:00:00,43.859046,50.076141,21.85,326.12,Underway,False,10.8,196.1,3.0,False
2017-01-02 10:00:00,43.965169,49.476162,21.96,331.39,Underway,False,15.2,250.4,3.0,True
2017-01-02 11:00:00,44.071292,48.876182,22.28,326.12,Underway,False,10.8,30.8,2.0,False
2017-01-02 12:00:00,44.177415,48.276203,22.71,325.14,Underway,False,15.6,75.3,3.0,True
2017-01-02 13:00:00,44.283538,47.676223,21.73,328.14,Underway,False,15.9,28.5,2.0,True
2017-01-02 14:00:00,44.389662,47.076244,23.25,328.05,Underway,False,15.7,236.3,2.0,True
2017-01-02 15:00:00,44.495785,46.476264,23.63,326.9,Underway,False,16.3,94.3,3.0,True
2017-01-02 16:00:00,44.601908,45.876285,22.32,322.75,Underway,False,19.0,181.5,3.0,True
2017-01-02 17:00:00,44.708031,45.276305,23.43,321.24,Underway,False,15.9,303.9,2.0,True
2017-01-02 18:00:00,44.814154,44.676326,23.27,318.56,Underway,False,15.1,351.0,2.0,True
2017-01-02 19:00:00,44.920277,44.076346,22.75,326.12,Underway,False,13.4,297.6,1.0,False
2017-01-02 20:00:00,45.0264,43.476367,22.36,326.12,Underway,False,14.1,91.1,2.0,False
2017-01-02 21:00:00,45.132523,42.876387,22.48,329.3,Underway,False,15.4,151.3,2.0,True
2017-01-02 22:00:00,45.238646,42.276408,22.58,332.46,Underway,False,16.5,107.8,2.0,True
2017-01-02 23:00:00,45.344769,41.676428,22.07,326.12,Underway,False,14.4,354.0,2.0,False
2017-01-03 00:00:00,45.450892,41.076449,22.05,321.1,Underway,False,15.3,152.3,2.0,True
2017-01-03 01:00:00,45.557015,40.476469,21.88,335.38,Underway,False,15.4,326.4,2.0,True
2017-01-03 02:00:00,45.663138,39.87649,22.33,326.12,Underway,False,10.8,3.3,1.0,False
2017-01-03 03:00:00,45.769262,39.27651,23.31,326.12,Underway,False,14.1,343.2,3.0,False
2017-01-03 04:00:00,45.875385,38.676531,22.63,320.84,Underway,False,16.5,350.8,3.0,True
2017-01-03 05:00:00,45.981508,38.076551,21.94,333.28,Underway,False,16.1,265.4,3.0,True
2017-01-03 06:00:00,46.087631,37.476572,23.79,320.49,Underway,False,15.4,115.2,2.0,True
2017-01-03 07:00:00,46.193754,36.876592,22.15,326.12,Underway,False,14.5,342.1,3.0,False
2017-01-03 08:00:00,46.299877,36.276613,21.92,326.12,Underway,False,14.6,172.4,3.0,False
2017-01-03 09:00:00,46.406,35.676633,22.2,332.24,Underway,False,15.9,67.1,3.0,True
2017-01-03 10:00:00,46.512123,35.076654,21.64,333.92,Underway,False,17.0,73.8,4.0,True
2017-01-03 11:00:00,46.618246,34.476674,24.01,326.12,Underway,False,11.1,258.4,2.0,False
2017-01-03 12:00:00,46.724369,33.876695,23.61,326.12,Underway,False,15.0,285.3,2.0,False
2017-01-03 13:00:00,46.830492,33.276715,22.41,316.53,Underway,False,15.1,359.2,3.0,True
2017-01-03 14:00:00,46.936615,32.676736,22.12,335.27,Underway,False,16.7,100.0,2.0,True
2017-01-03 15:00:00,47.042738,32.076756,22.32,325.21,Underway,False,16.2,287.6,2.0,True
2017-01-03 16:00:00,47.148862,31.476777,23.49,324.76,Underway,False,15.7,13.4,3.0,True
2017-01-03 17:00:00,47.254985,30.876797,22.16,322.44,Underway,False,15.5,35.4,3.0,True
2017-01-03 18:00:00,47.361108,30.276818,22.27,326.12,Underway,False,15.0,249.1,4.0,False
2017-01-03 19:00:00,47.467231,29.676838,22.93,326.12,Underway,False,14.8,293.9,3.0,False
2017-01-03 20:00:00,47.573354,29.076859,22.9,335.07,Underway,False,16.9,351.2,4.0,True
2017-01-03 21:00:00,47.679477,28.476879,22.45,326.12,Underway,False,12.3,208.1,2.0,False
2017-01-03 22:00:00,47.7856,27.8769,23.17,326.12,Underway,False,13.3,259.3,3.0,False
2017-01-03 23:00:00,47.891723,27.276921,22.91,333.06,Underway,False,15.9,329.2,2.0,True
2017-01-04 00:00:00,47.997846,26.676941,23.27,326.12,Underway,False,14.5,180.7,3.0,False
2017-01-04 01:00:00,48.103969,26.076962,22.32,326.12,Underway,False,13.3,329.6,2.0,False
2017-01-04 02:00:00,48.210092,25.476982,23.1,328.37,Underway,False,19.0,269.0,3.0,True
2017-01-04 03:00:00,48.316215,24.877003,22.09,326.12,Underway,False,14.6,237.0,2.0,False
2017-01-04 04:00:00,48.422338,24.277023,22.5,322.38,Underway,False,16.6,12.0,3.0,True
2017-01-04 05:00:00,48.528462,23.677044,22.64,321.8,Underway,False,15.5,106.2,3.0,True
2017-01-04 06:00:00,48.634585,23.077064,22.9,326.12,Underway,False,14.9,249.3,3.0,False
2017-01-04 07:00:00,48.740708,22.477085,22.35,326.79,Underway,False,15.2,309.9,2.0,True
2017-01-04 08:00:00,48.846831,21.877105,22.14,325.18,Underway,False,16.1,64.4,2.0,True
2017-01-04 09:00:00,48.952954,21.277126,22.66,322.87,Underway,False,15.2,308.4,3.0,True
2017-01-04 10:00:00,49.059077,20.677146,23.05,326.12,Underway,False,14.8,167.0,3.0,False
2017-01-04 11:00:00,49.1652,20.077167,22.38,326.12,Underway,False,12.5,355.8,2.0,False
2017-01-04 12:00:00,49.271323,19.477187,23.2,326.83,Underway,False,15.4,137.2,2.0,True
2017-01-04 13:00:00,49.377446,18.877208,22.35,319.57,Underway,False,15.2,76.6,3.0,True
2017-01-04 14:00:00,49.483569,18.277228,22.18,325.76,Underway,False,15.2,354.3,3.0,True
2017-01-04 15:00:00,49.589692,17.677249,22.62,326.12,Underway,False,13.0,3.2,2.0,False
2017-01-04 16:00:00,49.695815,17.077269,22.37,326.12,Underway,False,14.3,23.2,1.0,False
2017-01-04 17:00:00,49.801938,16.47729,23.15,318.9,Underway,False,16.5,15.4,4.0,True
2017-01-04 18:00:00,49.908062,15.87731,23.01,326.12,Underway,False,14.0,270.8,2.0,False
2017-01-04 19:00:00,50.014185,15.277331,23.63,326.12,Underway,False,12.9,308.6,2.0,False
2017-01-04 20:00:00,50.120308,14.677351,22.45,326.12,Underway,False,14.3,150.2,1.0,False
2017-01-04 21:00:00,50.226431,14.077372,22.97,316.75,Underway,False,17.0,126.7,3.0,True
2017-01-04 22:00:00,50.332554,13.477392,22.68,326.12,Underway,False,14.2,280.3,2.0,False
