timestamp,latitude,longitude,speed_knots,course_deg,vessel_status,port_call_flag,wind_speed_knots,wind_direction_deg,sea_state,course_adjusted
2023-01-01 00:00:00,29.494838,-29.429668,22.6,34.24,Underway,False,15.5,358.0,4.0,True
2023-01-01 01:00:00,29.641414,-30.123676,22.37,35.34,Underway,False,17.8,138.0,4.0,True
2023-01-01 02:00:00,29.787991,-30.817683,23.42,31.82,Underway,False,14.1,160.5,3.0,False
2023-01-01 03:00:00,29.934568,-31.511691,23.21,25.26,Underway,False,19.0,274.4,4.0,True
2023-01-01 04:00:00,30.081145,-32.205698,22.92,28.27,Underway,False,17.4,263.1,3.0,True
2023-01-01 05:00:00,30.227721,-32.899706,23.53,31.82,Underway,False,14.7,121.3,2.0,False
2023-01-01 06:00:00,30.374298,-33.593714,23.34,35.98,Underway,False,15.1,328.6,2.0,True
2023-01-01 07:00:00,30.520875,-34.287721,22.54,25.72,Underway,False,18.9,160.6,3.0,True
2023-01-01 08:00:00,30.667452,-34.981729,23.4,25.59,Underway,False,16.0,81.8,3.0,True
2023-01-01 09:00:00,30.814028,-35.675737,22.63,31.82,Underway,False,11.2,0.3,1.0,False
2023-01-01 10:00:00,30.960605,-36.369744,23.72,31.82,Underway,False,13.3,104.0,2.0,False
2023-01-01 11:00:00,31.107182,-37.063752,22.64,31.64,Underway,False,18.6,135.3,4.0,True
2023-01-01 12:00:00,31.253759,-37.75776,22.65,31.82,Underway,False,12.5,155.2,1.0,False
2023-01-01 13:00:00,31.400335,-38.451767,22.66,25.91,Underway,False,21.5,80.6,4.0,True
2023-01-01 14:00:00,31.546912,-39.145775,22.74,31.18,Underway,False,16.4,334.3,3.0,True
2023-01-01 15:00:00,31.693489,-39.839783,22.46,31.82,Underway,False,12.0,304.7,2.0,False
2023-01-01 16:00:00,31.840066,-40.53379,21.88,34.9,Underway,False,15.6,208.5,3.0,True
2023-01-01 17:00:00,31.986643,-41.227798,22.83,27.85,Underway,False,15.3,333.9,3.0,True
2023-01-01 18:00:00,32.133219,-41.921806,22.7,23.97,Underway,False,15.1,99.0,3.0,True
