timestamp,latitude,longitude,speed_knots,course_deg,vessel_status,port_call_flag,wind_speed_knots,wind_direction_deg,sea_state,course_adjusted
2020-01-01 00:00:00,43.191433,-40.588847,23.52,29.82,Underway,False,15.6,67.5,2.0,True
2020-01-01 01:00:00,43.302183,-42.089426,22.67,36.61,Underway,False,13.8,70.9,2.0,False
2020-01-01 02:00:00,43.412934,-43.590006,24.38,36.61,Underway,False,12.9,2.8,2.0,False
2020-01-01 03:00:00,43.523684,-45.090585,23.81,35.73,Underway,False,18.4,195.3,3.0,True
2020-01-01 04:00:00,43.634434,-46.591164,23.44,29.95,Underway,False,17.8,180.9,3.0,True
2020-01-01 05:00:00,43.745185,-48.091743,24.22,46.38,Underway,False,15.2,184.3,3.0,True
2020-01-01 06:00:00,43.855935,-49.592322,23.83,40.44,Underway,False,16.1,167.2,3.0,True
2020-01-01 07:00:00,43.966685,-51.092901,23.76,41.97,Underway,False,16.3,148.0,3.0,True
2020-01-01 08:00:00,44.077436,-52.59348,23.18,30.11,Underway,False,15.8,280.0,3.0,True
2020-01-01 09:00:00,44.188186,-54.09406,23.77,35.09,Underway,False,15.4,106.8,3.0,True
2020-01-01 10:00:00,44.298936,-55.594639,24.66,36.61,Underway,False,13.4,73.2,2.0,False
2020-01-01 11:00:00,44.409687,-57.095218,23.84,36.61,Underway,False,14.1,340.5,2.0,False
2020-01-01 12:00:00,44.520437,-58.595797,24.56,33.57,Underway,False,18.4,93.1,3.0,True
2020-01-01 13:00:00,44.631187,-60.096376,24.09,31.54,Underway,False,16.6,54.8,4.0,True
2020-01-01 14:00:00,44.741937,-61.596955,23.15,31.12,Underway,False,16.1,286.8,3.0,True
2020-01-01 15:00:00,44.852688,-63.097534,24.07,32.97,Underway,False,17.2,298.3,3.0,True
2020-01-01 16:00:00,44.963438,-64.598113,24.57,34.11,Underway,False,15.5,302.7,2.0,True
2020-01-01 17:00:00,45.074188,-66.098693,23.69,36.61,Underway,False,13.1,355.0,2.0,False
2020-01-01 18:00:00,45.184939,-67.599272,23.66,36.61,Underway,False,11.6,64.3,2.0,False
2020-01-01 19:00:00,45.295689,-69.099851,24.14,36.61,Underway,False,14.0,56.2,3.0,False
2020-01-01 20:00:00,45.406439,-70.60043,24.47,36.61,Underway,False,13.2,59.2,2.0,False
2020-01-01 21:00:00,45.51719,-72.101009,23.9,38.88,Underway,False,15.6,173.8,3.0,True
2020-01-01 22:00:00,45.62794,-73.601588,23.82,42.74,Underway,False,17.2,247.9,3.0,True
2020-01-01 23:00:00,45.73869,-75.102167,24.09,45.85,Underway,False,17.1,137.8,3.0,True
2020-01-02 00:00:00,45.84944,-76.602747,22.84,36.61,Underway,False,15.0,339.5,3.0,False
2020-01-02 01:00:00,45.960191,-78.103326,23.82,40.65,Underway,False,15.4,219.9,3.0,True
2020-01-02 02:00:00,46.070941,-79.603905,23.98,36.61,Underway,False,12.1,218.0,1.0,False
2020-01-02 03:00:00,46.181691,-81.104484,24.36,42.05,Underway,False,17.2,184.7,2.0,True
2020-01-02 04:00:00,46.292442,-82.605063,23.36,36.61,Underway,False,10.9,319.8,2.0,False
2020-01-02 05:00:00,46.403192,-84.105642,24.47,40.85,Underway,False,15.5,147.1,2.0,True
2020-01-02 06:00:00,46.513942,-85.606221,23.82,36.61,Underway,False,10.8,79.9,2.0,False
2020-01-02 07:00:00,46.624693,-87.106801,24.04,36.61,Underway,False,13.9,144.1,2.0,False
2020-01-02 08:00:00,46.735443,-88.60738,24.21,38.27,Underway,False,17.5,156.6,3.0,True
2020-01-02 09:00:00,46.846193,-90.107959,23.08,36.61,Underway,False,13.0,13.1,1.0,False
2020-01-02 10:00:00,46.956944,-91.608538,24.29,36.61,Underway,False,15.0,226.0,2.0,False
2020-01-02 11:00:00,47.067694,-93.109117,24.58,36.61,Underway,False,14.9,203.2,2.0,False
2020-01-02 12:00:00,47.178444,-94.609696,23.88,40.65,Underway,False,18.7,26.6,3.0,True
2020-01-02 13:00:00,47.289194,-96.110275,24.12,36.61,Underway,False,13.2,332.9,3.0,False
2020-01-02 14:00:00,47.399945,-97.610855,23.86,36.61,Underway,False,13.3,151.3,1.0,False
2020-01-02 15:00:00,47.510695,-99.111434,24.72,36.61,Underway,False,13.9,165.5,3.0,False
2020-01-02 16:00:00,47.621445,-100.612013,24.11,36.61,Underway,False,14.7,323.3,2.0,False
2020-01-02 17:00:00,47.732196,-102.112592,24.26,43.66,Underway,False,15.5,344.0,2.0,True
2020-01-02 18:00:00,47.842946,-103.613171,24.13,32.22,Underway,False,15.4,62.7,3.0,True
2020-01-02 19:00:00,47.953696,-105.11375,23.29,36.61,Underway,False,13.2,167.7,2.0,False
2020-01-02 20:00:00,48.064447,-106.614329,24.41,36.61,Underway,False,14.2,154.8,3.0,False
2020-01-02 21:00:00,48.175197,-108.114909,23.98,36.61,Underway,False,15.0,319.0,2.0,False
2020-01-02 22:00:00,48.285947,-109.615488,23.47,42.75,Underway,False,18.6,164.1,2.0,True
2020-01-02 23:00:00,48.396698,-111.116067,24.1,39.9,Underway,False,16.4,345.1,3.0,True
2020-01-03 00:00:00,48.507448,-112.616646,24.39,31.59,Underway,False,18.7,146.8,3.0,True
