timestamp,latitude,longitude,speed_knots,course_deg,vessel_status,port_call_flag,wind_speed_knots,wind_direction_deg,sea_state,course_adjusted
2018-01-01 00:00:00,34.28844,80.039676,24.47,36.61,Underway,False,14.4,233.3,2.0,False
2018-01-01 01:00:00,34.387086,78.703095,23.99,36.61,Underway,False,9.8,129.2,2.0,False
2018-01-01 02:00:00,34.485733,77.366513,24.34,36.61,Underway,False,13.4,308.3,2.0,False
2018-01-01 03:00:00,34.584379,76.029932,24.78,37.57,Underway,False,21.1,100.3,4.0,True
2018-01-01 04:00:00,34.683026,74.69335,23.78,36.61,Underway,False,12.8,197.3,2.0,False
2018-01-01 05:00:00,34.781672,73.356769,25.6,36.61,Underway,False,12.9,129.2,3.0,False
2018-01-01 06:00:00,34.880319,72.020187,24.3,36.61,Underway,False,13.9,140.7,2.0,False
2018-01-01 07:00:00,34.978965,70.683606,25.12,36.61,Underway,False,12.9,162.3,2.0,False
2018-01-01 08:00:00,35.077611,69.347025,24.6,36.61,Underway,False,14.0,83.3,2.0,False
2018-01-01 09:00:00,35.176258,68.010443,25.08,36.61,Underway,False,14.9,29.7,2.0,False
2018-01-01 10:00:00,35.274904,66.673862,24.74,36.61,Underway,False,14.5,149.8,3.0,False
2018-01-01 11:00:00,35.373551,65.33728,24.53,36.61,Underway,False,14.0,228.8,2.0,False
2018-01-01 12:00:00,35.472197,64.000699,25.09,38.53,Underway,False,17.0,137.1,3.0,True
2018-01-01 13:00:00,35.570844,62.664117,24.2,36.61,Underway,False,14.9,176.0,2.0,False
2018-01-01 14:00:00,35.66949,61.327536,24.07,29.82,Underway,False,15.6,349.0,3.0,True
2018-01-01 15:00:00,35.768137,59.990955,24.48,36.61,Underway,False,12.9,139.7,2.0,False
2018-01-01 16:00:00,35.866783,58.654373,23.87,41.23,Underway,False,16.3,181.5,3.0,True
2018-01-01 17:00:00,35.96543,57.317792,24.04,36.61,Underway,False,12.3,284.7,2.0,False
2018-01-01 18:00:00,36.064076,55.98121,23.65,28.13,Underway,False,16.2,80.8,2.0,True
2018-01-01 19:00:00,36.162722,54.644629,24.56,36.61,Underway,False,10.9,196.9,2.0,False
2018-01-01 20:00:00,36.261369,53.308048,24.39,36.61,Underway,False,12.3,303.9,3.0,False
2018-01-01 21:00:00,36.360015,51.971466,24.42,36.55,Underway,False,17.1,92.0,3.0,True
2018-01-01 22:00:00,36.458662,50.634885,24.74,37.72,Underway,False,16.2,255.0,2.0,True
2018-01-01 23:00:00,36.557308,49.298303,24.41,44.08,Underway,False,15.5,146.5,3.0,True
2018-01-02 00:00:00,36.655955,47.961722,24.47,34.97,Underway,False,15.4,329.2,3.0,True
2018-01-02 01:00:00,36.754601,46.62514,23.89,39.1,Underway,False,16.4,315.7,2.0,True
2018-01-02 02:00:00,36.853248,45.288559,23.74,36.61,Underway,False,13.9,44.8,3.0,False
2018-01-02 03:00:00,36.951894,43.951978,25.12,36.61,Underway,False,14.6,82.8,2.0,False
2018-01-02 04:00:00,37.05054,42.615396,24.3,34.91,Underway,False,18.7,137.8,3.0,True
2018-01-02 05:00:00,37.149187,41.278815,24.15,30.38,Underway,False,15.6,194.5,3.0,True
2018-01-02 06:00:00,37.247833,39.942233,24.17,36.61,Underway,False,13.5,115.4,2.0,False
2018-01-02 07:00:00,37.34648,38.605652,24.29,28.65,Underway,False,16.2,112.6,3.0,True
2018-01-02 08:00:00,37.445126,37.26907,23.86,45.69,Underway,False,18.8,309.5,4.0,True
2018-01-02 09:00:00,37.543773,35.932489,25.38,36.61,Underway,False,13.0,345.0,3.0,False
2018-01-02 10:00:00,37.642419,34.595908,24.08,30.9,Underway,False,16.8,78.4,3.0,True
2018-01-02 11:00:00,37.741066,33.259326,24.0,36.61,Underway,False,13.3,204.9,2.0,False
2018-01-02 12:00:00,37.839712,31.922745,24.37,36.61,Underway,False,14.7,86.7,2.0,False
2018-01-02 13:00:00,37.938358,30.586163,24.45,38.65,Underway,False,15.1,356.4,3.0,True
2018-01-02 14:00:00,38.037005,29.249582,24.7,36.61,Underway,False,14.2,160.3,3.0,False
2018-01-02 15:00:00,38.135651,27.913001,23.96,46.33,Underway,False,18.2,50.0,3.0,True
2018-01-02 16:00:00,38.234298,26.576419,23.74,36.61,Underway,False,14.8,186.0,2.0,False
2018-01-02 17:00:00,38.332944,25.239838,24.09,36.61,Underway,False,13.7,137.4,2.0,False
2018-01-02 18:00:00,38.431591,23.903256,23.9,30.44,Underway,False,16.1,127.7,4.0,True
2018-01-02 19:00:00,38.530237,22.566675,24.23,38.4,Underway,False,15.1,216.9,2.0,True
2018-01-02 20:00:00,38.628884,21.230093,24.63,31.27,Underway,False,16.2,9.3,2.0,True
2018-01-02 21:00:00,38.72753,19.893512,24.17,36.61,Underway,False,14.1,227.6,2.0,False
2018-01-02 22:00:00,38.826177,18.556931,24.55,36.61,Underway,False,13.9,36.8,2.0,False
2018-01-02 23:00:00,38.924823,17.220349,25.09,36.61,Underway,False,15.0,173.0,2.0,False
2018-01-03 00:00:00,39.023469,15.883768,24.25,42.13,Underway,False,15.4,75.0,3.0,True
2018-01-03 01:00:00,39.122116,14.547186,24.21,37.82,Underway,False,15.6,202.9,3.0,True
2018-01-03 02:00:00,39.220762,13.210605,24.59,36.61,Underway,False,12.1,142.2,2.0,False
2018-01-03 03:00:00,39.319409,11.874023,24.0,27.85,Underway,False,19.0,350.0,3.0,True
2018-01-03 04:00:00,39.418055,10.537442,24.11,40.71,Underway,False,17.8,88.2,4.0,True
2018-01-03 05:00:00,39.516702,9.200861,23.82,28.86,Underway,False,16.4,272.8,2.0,True
2018-01-03 06:00:00,39.615348,7.864279,23.78,41.03,Underway,False,15.6,151.7,3.0,True
2018-01-03 07:00:00,39.713995,6.527698,25.31,36.61,Underway,False,12.5,256.2,1.0,False
2018-01-03 08:00:00,39.812641,5.191116,23.49,36.61,Underway,False,12.7,43.6,2.0,False
2018-01-03 09:00:00,39.911287,3.854535,24.71,42.92,Underway,False,16.3,99.6,3.0,True
2018-01-03 10:00:00,40.009934,2.517954,24.4,36.61,Underway,False,14.7,123.1,2.0,False
2018-01-03 11:00:00,40.10858,1.181372,24.74,43.72,Underway,False,18.0,56.5,3.0,True
2018-01-03 12:00:00,40.207227,-0.155209,23.46,33.94,Underway,False,15.5,82.4,3.0,True
2018-01-03 13:00:00,40.305873,-1.491791,24.77,36.61,Underway,False,13.5,89.3,2.0,False
